X.J1.,X.19.12.16.,X.66.48672.
J25,02:10:18,62.020092
J26,02:10:18,57.78752
J27,02:10:18,64.32038
J28,02:10:18,70
J29,02:10:18,69.20473
J29A,02:10:18,54.22252
J30,02:10:18,50.151234
J31,02:10:18,59.86606
J32,02:10:18,47.84558
J33,02:10:18,49.49871
J34,02:10:18,49.08833
J35,02:10:18,64.622604
J35A,02:10:18,64.45444
J36,02:10:18,67.7987
J37,02:10:18,62.069637
J38,02:10:18,54.758495
J39,02:10:18,56.047684
J40,02:10:18,62.277645
J41,02:10:18,61.26364
J42,02:10:18,56.11035
J43|44,02:10:18,57.78752
J45,02:10:18,50.95244
J46,02:10:18,48.399044
J47,02:10:18,54.05929
J48,02:10:18,J48
X.J1.,X.05.10.19.,X.67.108086.
J1,05:10:19,67.108086
J2,05:10:19,68.801956
J4,05:10:19,67.88778
J5,05:10:19,67.72946
J6,05:10:19,67.108086
J6A,05:10:19,66.1191
J7,05:10:19,58.617596
J8,05:10:19,68.2748
J9,05:10:19,63.725513
J10,05:10:19,48.40467
J11,05:10:19,48.339622
J11A,05:10:19,48.871483
J12,05:10:19,49.372707
J13,05:10:19,61.45059
J14,05:10:19,60.831455
J15,05:10:19,56.65987
J15A,05:10:19,61.03279
J16,05:10:19,70
J17,05:10:19,68.02932
J18,05:10:19,66.70363
J19,05:10:19,62.64871
J20,05:10:19,53.472157
J21,05:10:19,55.576168
J21A,05:10:19,60.99279
J22,05:10:19,58.890644
J23,05:10:19,56.968033
J23A,05:10:19,60.31847
J24,05:10:19,59.65163
J24A,05:10:19,59.7793
J25,05:10:19,68.11639
J26,05:10:19,68.22619
J27,05:10:19,69.71372
J28,05:10:19,67.67324
J29,05:10:19,55.30204
J29A,05:10:19,51.737038
J30,05:10:19,56.176254
J31,05:10:19,63.12752
J32,05:10:19,50.042755
J33,05:10:19,55.996212
J34,05:10:19,49.571644
J35,05:10:19,62.75849
J35A,05:10:19,68.03159
J36,05:10:19,68.5581
J37,05:10:19,68.874916
J38,05:10:19,70
J39,05:10:19,64.12551
J40,05:10:19,63.401844
J41,05:10:19,70
J42,05:10:19,65.43492
J43|44,05:10:19,60.93697
J45,05:10:19,49.088326
J46,05:10:19,49.377304
J47,05:10:19,57.16615
J48,05:10:19,J48
X.J1.,X.08.10.20.,X.67.108086.
J1,08:10:20,67.108086
J2,08:10:20,67.174736
J4,08:10:20,70
J5,08:10:20,65.59872
J6,08:10:20,69.593575
J6A,08:10:20,65.37411
J7,08:10:20,57.9986
J8,08:10:20,67.78356
J9,08:10:20,61.118988
J10,08:10:20,48.40467
J11,08:10:20,48.668983
J11A,08:10:20,48.28757
J12,08:10:20,48.35747
J13,08:10:20,64.39221
J14,08:10:20,70
J15,08:10:20,69.70867
J15A,08:10:20,70
J16,08:10:20,70
J17,08:10:20,70
J18,08:10:20,66.74999
J19,08:10:20,70
J20,08:10:20,70
J21,08:10:20,65.134224
J21A,08:10:20,56.072826
J22,08:10:20,66.423836
J23,08:10:20,68.562454
J23A,08:10:20,67.59401
J24,08:10:20,60.273003
J24A,08:10:20,65.676735
J25,08:10:20,66.80356
J26,08:10:20,63.442184
J27,08:10:20,67.96975
J28,08:10:20,69.76257
J29,08:10:20,70
J29A,08:10:20,35.349556
J30,08:10:20,48.5988
J31,08:10:20,65.71074
J32,08:10:20,51.645885
J33,08:10:20,48.63076
J34,08:10:20,50.399952
J35,08:10:20,59.030262
J35A,08:10:20,68.9722
J36,08:10:20,69.869644
J37,08:10:20,70
J38,08:10:20,70
J39,08:10:20,70
J40,08:10:20,67.108086
J41,08:10:20,64.778824
J42,08:10:20,66.73421
J43|44,08:10:20,65.59016
J45,08:10:20,47.84558
J46,08:10:20,48.497017
J47,08:10:20,57.16615
J48,08:10:20,J48
X.J1.,X.11.10.21.,X.66.48672.
J1,11:10:21,66.48672
J2,11:10:21,66.859764
J4,11:10:21,69.75189
J5,11:10:21,66.551216
J6,11:10:21,55.302036
J6A,11:10:21,45.542282
J7,11:10:21,60.68686
J8,11:10:21,65.64157
J9,11:10:21,57.408394
J10,11:10:21,50.517918
J11,11:10:21,47.71825
J11A,11:10:21,47.20269
J12,11:10:21,47.792976
J13,11:10:21,64.52254
J14,11:10:21,67.636665
J15,11:10:21,64.8069
J15A,11:10:21,68.17447
J16,11:10:21,70
J17,11:10:21,70
J18,11:10:21,65.220146
J19,11:10:21,65.535995
J20,11:10:21,70
J21,11:10:21,62.925747
J21A,11:10:21,70
J22,11:10:21,70
J23,11:10:21,70
J23A,11:10:21,66.98399
J24,11:10:21,67.72946
J24A,11:10:21,67.32446
J25,11:10:21,67.2834
J26,11:10:21,68.04108
J27,11:10:21,70
J28,11:10:21,70
J29,11:10:21,67.599846
J29A,11:10:21,60.30455
J30,11:10:21,50.618576
J31,11:10:21,67.108086
J32,11:10:21,49.572372
J33,11:10:21,47.42256
J34,11:10:21,48.12169
J35,11:10:21,59.030262
J35A,11:10:21,66.620674
J36,11:10:21,68.00553
J37,11:10:21,70
J38,11:10:21,70
J39,11:10:21,68.22656
J40,11:10:21,69.93389
J41,11:10:21,64.001236
J42,11:10:21,68.79528
J43|44,11:10:21,70
J45,11:10:21,48.466953
J46,11:10:21,47.84558
J47,11:10:21,55.302032
J48,11:10:21,J48
X.J1.,X.14.10.22.,X.70.
J1,14:10:22,70
J2,14:10:22,70
J4,14:10:22,67.50387
J5,14:10:22,70
J6,14:10:22,67.72946
J6A,14:10:22,62.39413
J7,14:10:22,54.691338
J8,14:10:22,64.82041
J9,14:10:22,32.8191
J10,14:10:22,25.421337
J11,14:10:22,53.475273
J11A,14:10:22,53.00942
J12,14:10:22,51.858196
J13,14:10:22,66.06084
J14,14:10:22,68.196594
J15,14:10:22,61.40065
J15A,14:10:22,57.83366
J16,14:10:22,64.94126
J17,14:10:22,66.615
J18,14:10:22,67.04157
J19,14:10:22,69.81314
J20,14:10:22,69.62781
J21,14:10:22,67.447525
J21A,14:10:22,69.916115
J22,14:10:22,70
J23,14:10:22,70
J23A,14:10:22,70
J24,14:10:22,70
J24A,14:10:22,68.567215
J25,14:10:22,70
J26,14:10:22,70
J27,14:10:22,66.50736
J28,14:10:22,63.794262
J29,14:10:22,69.46396
J29A,14:10:22,61.890892
J30,14:10:22,49.833385
J31,14:10:22,66.098724
J32,14:10:22,49.709694
J33,14:10:22,48.33735
J34,14:10:22,48.25974
J35,14:10:22,60.273006
J35A,14:10:22,67.56129
J36,14:10:22,68.2128
J37,14:10:22,69.76827
J38,14:10:22,70
J39,14:10:22,70
J40,14:10:22,67.24861
J41,14:10:22,65.40019
J42,14:10:22,66.73421
J43|44,14:10:22,65.86535
J45,14:10:22,49.709698
J46,14:10:22,48.44246
J47,14:10:22,52.19518
J48,14:10:22,J48
X.J1.,X.17.10.23.,X.68.35083.
J1,17:10:23,68.35083
J2,17:10:23,68.80527
J4,17:10:23,70
J5,17:10:23,69.133446
J6,17:10:23,68.35083
J6A,17:10:23,63.132614
J7,17:10:23,62.759678
J8,17:10:23,65.74249
J9,17:10:23,58.793846
J10,17:10:23,47.783295
J11,17:10:23,47.71825
J11A,17:10:23,49.278194
J12,17:10:23,49.372707
J13,17:10:23,63.349613
J14,17:10:23,62.44002
J15,17:10:23,69.98476
J15A,17:10:23,65.53159
J16,17:10:23,65.520454
J17,17:10:23,70
J18,17:10:23,69.02075
J19,17:10:23,70
J20,17:10:23,70
J21,17:10:23,63.30471
J21A,17:10:23,70
J22,17:10:23,70
J23,17:10:23,70
J23A,17:10:23,66.509445
J24,17:10:23,68.35083
J24A,17:10:23,66.009605
J25,17:10:23,65.869995
J26,17:10:23,67.8541
J27,17:10:23,69.473434
J28,17:10:23,68.12881
J29,17:10:23,67.26441
J29A,17:10:23,60.92592
J30,17:10:23,50.650757
J31,17:10:23,67.84615
J32,17:10:23,49.572372
J33,17:10:23,48.63076
J34,17:10:23,50.2619
J35,17:10:23,64.001236
J35A,17:10:23,68.03159
J36,17:10:23,65.72732
J37,17:10:23,67.09816
J38,17:10:23,70
J39,17:10:23,68.10228
J40,17:10:23,66.886314
J41,17:10:23,64.40955
J42,17:10:23,67.18825
J43|44,17:10:23,69.60777
J45,17:10:23,48.466953
J46,17:10:23,47.84558
J47,17:10:23,57.16615
J48,17:10:23,J48
X.J1.,X.20.10.24.,X.70.
J1,20:10:24,70
J2,20:10:24,67.85335
J4,20:10:24,70
J5,20:10:24,70
J6,20:10:24,58.408894
J6A,20:10:24,62.143623
J7,20:10:24,54.890556
J8,20:10:24,66.17495
J9,20:10:24,60.37627
J10,20:10:24,47.97015
J11,20:10:24,49.08832
J11A,20:10:24,48.405525
J12,20:10:24,50.501694
J13,20:10:24,64.39221
J14,20:10:24,64.46394
J15,20:10:24,63.42576
J15A,20:10:24,67.44184
J16,20:10:24,69.33111
J17,20:10:24,69.14378
J18,20:10:24,67.54143
J19,20:10:24,62.907833
J20,20:10:24,66.72635
J21,20:10:24,65.59172
J21A,20:10:24,67.18279
J22,20:10:24,68.42064
J23,20:10:24,63.84664
J23A,20:10:24,59.34663
J24,20:10:24,57.78752
J24A,20:10:24,61.56011
J25,20:10:24,63.034393
J26,20:10:24,59.90093
J27,20:10:24,61.495102
J28,20:10:24,63.570637
J29,20:10:24,62.914814
J29A,20:10:24,58.784042
J30,20:10:24,50.80245
J31,20:10:24,62.099205
J32,20:10:24,50.38948
J33,20:10:24,51.470173
J34,20:10:24,51.366592
J35,20:10:24,62.13712
J35A,20:10:24,70
J36,20:10:24,70
J37,20:10:24,70
J38,20:10:24,70
J39,20:10:24,67.60519
J40,20:10:24,65.72482
J41,20:10:24,66.23462
J42,20:10:24,65.98215
J43|44,20:10:24,70
J45,20:10:24,48.466953
J46,20:10:24,49.156227
J47,20:10:24,38.525013
J48,20:10:24,J48
X.J1.,X.23.10.25.,X.66.48672.
J1,23:10:25,66.48672
J2,23:10:25,68.72277
J4,23:10:25,70
J5,23:10:25,68.18958
J6,23:10:25,64.001236
J6A,23:10:25,65.18542
J7,23:10:25,57.164963
J8,23:10:25,67.82931
J9,23:10:25,59.554947
J10,23:10:25,49.709698
J11,23:10:25,48.75896
J11A,23:10:25,47.596733
J12,23:10:25,47.622345
J13,23:10:25,65.43946
J14,23:10:25,61.841816
J15,23:10:25,56.65987
J15A,23:10:25,62.609295
J16,23:10:25,68.806656
J17,23:10:25,62.115467
J18,23:10:25,58.316265
J19,23:10:25,58.007088
J20,23:10:25,61.926548
J21,23:10:25,66.81445
J21A,23:10:25,65.79064
J22,23:10:25,70
J23,23:10:25,66.416176
J23A,23:10:25,70
J24,23:10:25,68.35083
J24A,23:10:25,70
J25,23:10:25,69.8647
J26,23:10:25,69.28381
J27,23:10:25,70
J28,23:10:25,70
J29,23:10:25,69.23143
J29A,23:10:25,58.849884
J30,23:10:25,53.334576
J31,23:10:25,57.41849
J32,23:10:25,52.332504
J33,23:10:25,50.166912
J34,23:10:25,50.46912
J35,23:10:25,55.302036
J35A,23:10:25,63.51382
J36,23:10:25,66.83202
J37,23:10:25,59.661568
J38,23:10:25,59.543724
J39,23:10:25,56.669052
J40,23:10:25,56.8851
J41,23:10:25,61.789135
J42,23:10:25,66.5935
J43|44,23:10:25,68.01884
J45,23:10:25,48.466953
J46,23:10:25,46.89182
J47,23:10:25,55.302032
J48,23:10:25,J48
X.J1.,X.02.10.26.,X.70.
J1,02:10:26,70
J2,02:10:26,70
J4,02:10:26,70
J5,02:10:26,64.654854
J6,02:10:26,62.75849
J6A,02:10:26,62.947174
J7,02:10:26,58.407703
J8,02:10:26,54.42408
J9,02:10:26,51.434532
J10,02:10:26,49.088326
J11,02:10:26,49.08832
J11A,02:10:26,48.542
J12,02:10:26,49.49073
J13,02:10:26,64.75293
J14,02:10:26,65.91754
J15,02:10:26,62.298107
J15A,02:10:26,58.87287
J16,02:10:26,54.362007
J17,02:10:26,59.26517
J18,02:10:26,64.94773
J19,02:10:26,64.987076
J20,02:10:26,55.50226
J21,02:10:26,67.70164
J21A,02:10:26,70
J22,02:10:26,70
J23,02:10:26,69.09978
J23A,02:10:26,65.40215
J24,02:10:26,65.86535
J24A,02:10:26,61.965096
J25,02:10:26,56.531494
J26,02:10:26,65.804886
J27,02:10:26,70
J28,02:10:26,70
J29,02:10:26,67.88578
J29A,02:10:26,56.08664
J30,02:10:26,50.779694
J31,02:10:26,58.137596
J32,02:10:26,48.120228
J33,02:10:26,49.873844
J34,02:10:26,46.672005
J35,02:10:26,49.088326
J35A,02:10:26,60.238796
J36,02:10:26,63.93199
J37,02:10:26,65.96262
J38,02:10:26,65.151276
J39,02:10:26,64.871155
J40,02:10:26,63.779457
J41,02:10:26,61.26364
J42,02:10:26,63.790386
J43|44,02:10:26,63.436657
J45,02:10:26,60.273006
J46,02:10:26,52.632065
J47,02:10:26,55.302032
J48,02:10:26,J48
X.J1.,X.05.10.27.,X.69.593575.
J1,05:10:27,69.593575
J2,05:10:27,60.70633
J4,05:10:27,68.28356
J5,05:10:27,70
J6,05:10:27,67.108086
J6A,05:10:27,65.93366
J7,05:10:27,58.615223
J8,05:10:27,66.1213
J9,05:10:27,62.079586
J10,05:10:27,52.94112
J11,05:10:27,53.475273
J11A,05:10:27,54.30038
J12,05:10:27,51.744442
J13,05:10:27,59.160583
J14,05:10:27,60.34064
J15,05:10:27,58.800068
J15A,05:10:27,56.433525
J16,05:10:27,57.739243
J17,05:10:27,68.02932
J18,05:10:27,65.78324
J19,05:10:27,67.070755
J20,05:10:27,58.33525
J21,05:10:27,63.293007
J21A,05:10:27,65.4171
J22,05:10:27,64.350296
J23,05:10:27,60.273006
J23A,05:10:27,57.96843
J24,05:10:27,59.03026
J24A,05:10:27,60.489384
J25,05:10:27,63.802895
J26,05:10:27,57.662876
J27,05:10:27,65.32283
J28,05:10:27,67.420425
J29,05:10:27,70
J29A,05:10:27,63.525936
J30,05:10:27,50.885025
J31,05:10:27,61.3801
J32,05:10:27,49.297726
J33,05:10:27,47.012875
J34,05:10:27,45.49815
J35,05:10:27,54.05929
J35A,05:10:27,63.345646
J36,05:10:27,68.9722
J37,05:10:27,70
J38,05:10:27,70
J39,05:10:27,70
J40,05:10:27,66.886314
J41,05:10:27,59.903732
J42,05:10:27,58.65638
J43|44,05:10:27,60.548187
J45,05:10:27,47.84558
J46,05:10:27,53.457157
J47,05:10:27,57.16615
J48,05:10:27,J48
X.J1.,X.08.10.28.,X.70.
J1,08:10:28,70
J2,08:10:28,66.60304
J4,08:10:28,68.521034
J5,08:10:28,67.72946
J6,08:10:28,62.75849
J6A,08:10:28,63.32131
J7,08:10:28,56.13211
J8,08:10:28,62.79381
J9,08:10:28,57.208588
J10,08:10:28,49.586605
J11,08:10:28,53.018585
J11A,08:10:28,52.816547
J12,08:10:28,49.258953
J13,08:10:28,59.716793
J14,08:10:28,62.560833
J15,08:10:28,57.810825
J15A,08:10:28,59.920273
J16,08:10:28,63.240097
J17,08:10:28,61.472443
J18,08:10:28,66.2964
J19,08:10:28,59.35961
J20,08:10:28,65.072815
J21,08:10:28,60.16664
J21A,08:10:28,70
J22,08:10:28,68.560265
J23,08:10:28,69.52303
J23A,08:10:28,67.13082
J24,08:10:28,70
J24A,08:10:28,63.235607
J25,08:10:28,65.19059
J26,08:10:28,62.13712
J27,08:10:28,61.75604
J28,08:10:28,67.99026
J29,08:10:28,69.95571
J29A,08:10:28,60.92592
J30,08:10:28,50.378273
J31,08:10:28,58.506622
J32,08:10:28,49.43505
J33,08:10:28,47.3275
J34,08:10:28,49.226376
J35,08:10:28,59.030262
J35A,08:10:28,64.45444
J36,08:10:28,64.001236
J37,08:10:28,66.39937
J38,08:10:28,65.06982
J39,08:10:28,49.088326
J40,08:10:28,62.29962
J41,08:10:28,61.554802
J42,08:10:28,65.386406
J43|44,08:10:28,42.98281
J45,08:10:28,37.282272
J46,08:10:28,55.818913
J47,08:10:28,60.273003
J48,08:10:28,J48
X.J1.,X.11.10.29.,X.68.35083.
J1,11:10:29,68.35083
J2,11:10:29,65.3698
J4,11:10:29,64.927345
J5,11:10:29,59.643
J6,11:10:29,62.75849
J6A,11:10:29,57.85259
J7,11:10:29,57.78752
J8,11:10:29,63.697823
J9,11:10:29,55.965996
J10,11:10:29,47.411064
J11,11:10:29,48.174942
J11A,11:10:29,50.48348
J12,11:10:29,50.615448
J13,11:10:29,60.829212
J14,11:10:29,60.85906
J15,11:10:29,58.362995
J15A,11:10:29,60.050503
J16,11:10:29,62.33195
J17,11:10:29,68.02932
J18,11:10:29,61.95822
J19,11:10:29,61.22373
J20,11:10:29,64.206635
J21,11:10:29,62.19123
J21A,11:10:29,65.64123
J22,11:10:29,63.868538
J23,11:10:29,66.06346
J23A,11:10:29,62.171215
J24,11:10:29,65.86535
J24A,11:10:29,62.497753
J25,11:10:29,63.287468
J26,11:10:29,67.41971
J27,11:10:29,66.727005
J28,11:10:29,63.43129
J29,11:10:29,64.649315
J29A,11:10:29,59.846405
J30,11:10:29,24.54076
J31,11:10:29,59.165913
J32,11:10:29,47.36153
J33,11:10:29,48.289814
J34,11:10:29,48.605007
J35,11:10:29,60.273006
J35A,11:10:29,63.815952
J36,11:10:29,66.76278
J37,11:10:29,66.13732
J38,11:10:29,70
J39,11:10:29,69.4693
J40,11:10:29,69.25325
J41,11:10:29,66.85599
J42,11:10:29,66.5769
J43|44,11:10:29,62.483303
J45,11:10:29,46.60284
J46,11:10:29,46.522842
J47,11:10:29,55.923405
J48,11:10:29,J48
X.J1.,X.14.10.30.,X.67.108086.
J1,14:10:30,67.108086
J2,14:10:30,65.034
J4,14:10:30,67.34556
J5,14:10:30,66.026596
J6,14:10:30,64.622604
J6A,14:10:30,61.333565
J7,14:10:30,55.30678
J8,14:10:30,57.12337
J9,14:10:30,24.3339
J10,14:10:30,39.957573
J11,14:10:30,51.77584
J11A,14:10:30,52.44457
J12,14:10:30,51.236824
J13,14:10:30,64.42712
J14,14:10:30,62.17425
J15,14:10:30,62.919483
J15A,14:10:30,61.228127
J16,14:10:30,58.886307
J17,14:10:30,65.24397
J18,14:10:30,64.2933
J19,14:10:30,61.625534
J20,14:10:30,68.83526
J21,14:10:30,60.35833
J21A,14:10:30,64.87042
J22,14:10:30,61.65537
J23,14:10:30,62.815525
J23A,14:10:30,62.47622
J24,14:10:30,65.24397
J24A,14:10:30,65.3161
J25,14:10:30,64.58946
J26,14:10:30,63.25708
J27,14:10:30,68.9722
J28,14:10:30,64.83448
J29,14:10:30,68.9722
J29A,14:10:30,59.56864
J30,14:10:30,53.755764
J31,14:10:30,63.496555
J32,14:10:30,49.160404
J33,14:10:30,48.04393
J34,14:10:30,48.12169
J35,14:10:30,60.273006
J35A,14:10:30,68.78693
J36,14:10:30,66.625206
J37,14:10:30,62.50638
J38,14:10:30,62.715065
J39,14:10:30,62.137123
J40,14:10:30,63.320587
J41,14:10:30,66.060616
J42,14:10:30,66.73421
J43|44,14:10:30,57.84432
J45,14:10:30,45.360096
J46,14:10:30,53.081352
J47,14:10:30,59.03026
J48,14:10:30,J48
X.J1.,X.17.10.31.,X.63.37986.
J1,17:10:31,63.37986
J2,17:10:31,68.96584
J4,17:10:31,69.75189
J5,17:10:31,64.25923
J6,17:10:31,65.24397
J6A,17:10:31,62.078568
J7,17:10:31,56.55071
J8,17:10:31,62.675266
J9,17:10:31,34.98045
J10,17:10:31,37.347515
J11,17:10:31,47.71825
J11A,17:10:31,48.568832
J12,17:10:31,48.41435
J13,17:10:31,68.18559
J14,17:10:31,65.14719
J15,17:10:31,64.50751
J15A,17:10:31,62.64724
J16,17:10:31,67.167336
J17,17:10:31,69.7435
J18,17:10:31,66.955795
J19,17:10:31,68.1686
J20,17:10:31,70
J21,17:10:31,64.47332
J21A,17:10:31,67.82787
J22,17:10:31,70
J23,17:10:31,70
J23A,17:10:31,67.43582
J24,17:10:31,67.72946
J24A,17:10:31,65.53248
J25,17:10:31,69.24565
J26,17:10:31,69.15917
J27,17:10:31,70
J28,17:10:31,69.43472
J29,17:10:31,68.8693
J29A,17:10:31,63.019104
J30,17:10:31,49.958855
J31,17:10:31,64.83702
J32,17:10:31,49.709694
J33,17:10:31,48.82911
J34,17:10:31,49.01916
J35,17:10:31,62.13712
J35A,17:10:31,70
J36,17:10:31,69.04144
J37,17:10:31,70
J38,17:10:31,70
J39,17:10:31,69.59357
J40,17:10:31,68.55062
J41,17:10:31,68.75915
J42,17:10:31,67.25281
J43|44,17:10:31,32.63789
J45,17:10:31,28.583075
J46,17:10:31,47.224213
J47,17:10:31,55.923405
J48,17:10:31,J48
X.J1.,X.20.10.32.,X.65.24397.
J1,20:10:32,65.24397
J2,20:10:32,67.8975
J4,20:10:32,61.990692
J5,20:10:32,58.43251
J6,20:10:32,62.75849
J6A,20:10:32,60.090824
J7,20:10:32,54.474335
J8,20:10:32,63.1009
J9,20:10:32,56.426723
J10,20:10:32,47.84558
J11,20:10:32,48.668983
J11A,20:10:32,49.1473
J12,20:10:32,48.637585
J13,20:10:32,53.177277
J14,20:10:32,57.61857
J15,20:10:32,64.07043
J15A,20:10:32,66.08785
J16,20:10:32,63.000816
J17,20:10:32,65.393906
J18,20:10:32,58.93357
J19,20:10:32,49.929264
J20,20:10:32,62.758488
J21,20:10:32,64.11726
J21A,20:10:32,67.87888
J22,20:10:32,70
J23,20:10:32,60.68275
J23A,20:10:32,65.71853
J24,20:10:32,62.758495
J24A,20:10:32,63.074764
J25,20:10:32,68.563545
J26,20:10:32,65.24397
J27,20:10:32,48.748535
J28,20:10:32,57.07207
J29,20:10:32,47.635838
J29A,20:10:32,50.101994
J30,20:10:32,50.14131
J31,20:10:32,62.449276
J32,20:10:32,50.258987
J33,20:10:32,50.719887
J34,20:10:32,48.605007
J35,20:10:32,60.273006
J35A,20:10:32,63.345646
J36,20:10:32,61.999535
J37,20:10:32,64.27321
J38,20:10:32,62.37354
J39,20:10:32,64.62261
J40,20:10:32,62.11514
J41,20:10:32,64.991875
J42,20:10:32,64.29367
J43|44,20:10:32,69.31839
J45,20:10:32,47.84558
J46,20:10:32,48.546947
J47,20:10:32,49.709694
J48,20:10:32,J48
X.J1.,X.23.10.33.,X.62.13712.
J1,23:10:33,62.13712
J2,23:10:33,68.72277
J4,23:10:33,68.790115
J5,23:10:33,54.598904
J6,23:10:33,66.48672
J6A,23:10:33,67.85958
J7,23:10:33,58.617596
J8,23:10:33,63.711395
J9,23:10:33,55.06263
J10,23:10:33,49.52284
J11,23:10:33,47.71825
J11A,23:10:33,49.44995
J12,23:10:33,49.770844
J13,23:10:33,54.6155
J14,23:10:33,57.409706
J15,23:10:33,60.77928
J15A,23:10:33,65.95763
J16,23:10:33,61.98866
J17,23:10:33,54.274174
J18,23:10:33,50.904095
J19,23:10:33,62.314903
J20,23:10:33,60.488754
J21,23:10:33,51.588905
J21A,23:10:33,56.296955
J22,23:10:33,61.24343
J23,23:10:33,61.388172
J23A,23:10:33,65.87671
J24,23:10:33,66.48672
J24A,23:10:33,58.203693
J25,23:10:33,63.135105
J26,23:10:33,58.284245
J27,23:10:33,58.2681
J28,23:10:33,68.337265
J29,23:10:33,55.972897
J29A,23:10:33,37.29942
J30,23:10:33,48.289318
J31,23:10:33,55.030735
J32,23:10:33,49.98434
J33,23:10:33,49.334206
J34,23:10:33,49.295536
J35,23:10:33,54.05929
J35A,23:10:33,64.30337
J36,23:10:33,64.001236
J37,23:10:33,66.84604
J38,23:10:33,63.32485
J39,23:10:33,61.267197
J40,23:10:33,57.846794
J41,23:10:33,58.682278
J42,23:10:33,63.79468
J43|44,23:10:33,63.394066
J45,23:10:33,52.19518
J46,23:10:33,50.269993
J47,23:10:33,57.16615
J48,23:10:33,J48
X.J1.,X.02.10.34.,X.61.51575.
J1,02:10:34,61.51575
J2,02:10:34,58.1531
J4,02:10:34,69.42337
J5,02:10:34,59.877384
J6,02:10:34,62.75849
J6A,02:10:34,62.638123
J7,02:10:34,56.338448
J8,02:10:34,65.270935
J9,02:10:34,60.297512
J10,02:10:34,50.268784
J11,02:10:34,49.545017
J11A,02:10:34,50.269638
J12,02:10:34,50.729206
J13,02:10:34,65.309135
J14,02:10:34,58.03519
J15,02:10:34,62.252213
J15A,02:10:34,55.302036
J16,02:10:34,63.317562
J17,02:10:34,58.302265
J18,02:10:34,58.44185
J19,02:10:34,61.40596
J20,02:10:34,57.097683
J21,02:10:34,55.67269
J21A,02:10:34,56.39536
J22,02:10:34,56.132843
J23,02:10:34,55.160954
J23A,02:10:34,56.239777
J24,02:10:34,55.302036
J24A,02:10:34,64.001236
J25,02:10:34,59.749317
J26,02:10:34,55.489006
J27,02:10:34,56.1637
J28,02:10:34,56.732365
J29,02:10:34,50.148033
J29A,02:10:34,47.338745
J30,02:10:34,50.259686
J31,02:10:34,55.302032
J32,02:10:34,49.709694
J33,02:10:34,49.08833
J34,02:10:34,49.502483
J35,02:10:34,52.81655
J35A,02:10:34,64.691025
J36,02:10:34,55.02597
J37,02:10:34,60.08838
J38,02:10:34,61.751118
J39,02:10:34,62.50994
J40,02:10:34,55.982677
J41,02:10:34,54.641605
J42,02:10:34,54.988705
J43|44,02:10:34,56.53058
J45,02:10:34,50.331066
J46,02:10:34,48.51037
J47,02:10:34,52.19518
J48,02:10:34,J48
X.J1.,X.05.10.35.,X.65.24397.
J1,05:10:35,65.24397
J2,05:10:35,70
J4,05:10:35,70
J5,05:10:35,70
J6,05:10:35,70
J6A,05:10:35,60.585316
J7,05:10:35,57.78752
J8,05:10:35,61.22115
J9,05:10:35,58.53009
J10,05:10:35,48.963757
J11,05:10:35,47.845577
J11A,05:10:35,48.954433
J12,05:10:35,48.18684
J13,05:10:35,56.640194
J14,05:10:35,62.838757
J15,05:10:35,56.268692
J15A,05:10:35,59.98539
J16,05:10:35,63.706898
J17,05:10:35,61.194233
J18,05:10:35,60.244114
J19,05:10:35,59.726307
J20,05:10:35,59.167194
J21,05:10:35,57.568012
J21A,05:10:35,63.00632
J22,05:10:35,68.28795
J23,05:10:35,67.447296
J23A,05:10:35,62.47622
J24,05:10:35,64.622604
J24A,05:10:35,66.96384
J25,05:10:35,70
J26,05:10:35,65.05887
J27,05:10:35,70
J28,05:10:35,65.17658
J29,05:10:35,52.584026
J29A,05:10:35,49.59516
J30,05:10:35,51.23924
J31,05:10:35,60.73977
J32,05:10:35,52.129932
J33,05:10:35,53.0149
J34,05:10:35,55.302036
J35,05:10:35,55.302036
J35A,05:10:35,54.814625
J36,05:10:35,62.896072
J37,05:10:35,66.68128
J38,05:10:35,64.18159
J39,05:10:35,63.131313
J40,05:10:35,62.29962
J41,05:10:35,64.079346
J42,05:10:35,61.484833
J43|44,05:10:35,60.619186
J45,05:10:35,47.84558
J46,05:10:35,47.328697
J47,05:10:35,52.19518
J48,05:10:35,J48
X.J1.,X.08.10.36.,X.67.72946.
J1,08:10:36,67.72946
J2,08:10:36,65.66984
J4,08:10:36,67.58302
J5,08:10:36,65.179474
J6,08:10:36,57.78752
J6A,08:10:36,56.54803
J7,08:10:36,51.37222
J8,08:10:36,58.479084
